Customer	Cust#	CustGrp	TradeIco	CivMil	Po#	Item#	Description	ItemType	Pl	SubPl	PlannerCode	Order#	Line#	Schd#	Order Date	SchDate	ReqDate	PromDate	CommitDate	PickSlip#	ShipDate	ShipQty	ExtPrice	ExtCost	Margin	Trx#	Trxdate	TrxYr	TrxQtr	TrxMo	TrxWk	Mrkt	QuoteOrRma	WAYBILL_NUM	MegMo	days	ot	LINE_ID	LINE_TYPE_CODE	ShipVia	DocumentNumber
GOODRICH AEROSPACE	2870	GOODRICH	TRADE	CIVIL	10148559	35201013-1	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	257359	4	2	09/23/2013	02/02/2015	02/24/2015	03/02/2015	02/10/2015	380038	02/24/2015	4	$1,389.60	$436.55	$953.05	60248254	02/24/2015	2015	1	02	09	OEM	QKB021913A	613757409816	02	0	ONTIME	500346	DETAIL	FEDEX P-1	257359-380038
GOODRICH AEROSPACE	2870	GOODRICH	TRADE	CIVIL	10148559	35201013-1	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	257359	4	3	09/23/2013	03/09/2015	03/19/2015	03/26/2015	03/17/2015	381605	03/19/2015	4	$1,389.60	$400.11	$989.49	60249104	03/19/2015	2015	1	03	12	OEM	QKB021913A	613757413820	03	0	ONTIME	500347	DETAIL	FEDEX Ground	257359-381605
GOODRICH AEROSPACE	2870	GOODRICH	TRADE	CIVIL	10148559	35201013-1	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	257359	4	4	09/23/2013	04/09/2015	04/20/2015	04/29/2015	04/20/2015	383507	04/20/2015	4	$1,389.60	$400.11	$989.49	60250296	04/20/2015	2015	2	04	17	OEM	QKB021913A	613757418751	04	0	ONTIME	500348	DETAIL	FEDEX Ground	257359-383507
GOODRICH AEROSPACE	2870	GOODRICH	TRADE	CIVIL	10148559	35201013-1	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	257359	4	5	09/23/2013	06/18/2015	06/25/2015	07/02/2015	05/25/2015	386899	06/22/2015	4	$1,389.60	$400.11	$989.49	60252707	06/22/2015	2015	2	06	26	OEM	QKB021913A	613757426598	06	3	ONTIME	500349	DETAIL	FEDEX Ground	257359-386899
GOODRICH AEROSPACE	2870	GOODRICH	TRADE	CIVIL	10148559	35201013-1	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	257359	4	6	09/23/2013	07/24/2015	08/07/2015	08/07/2015	06/29/2015	389174	08/07/2015	4	$1,389.60	$400.11	$989.49	60254332	08/07/2015	2015	3	08	32	OEM	QKB021913A	fedex	08	0	ONTIME	500350	DETAIL	FEDEX P-1	257359-389174
GOODRICH AEROSPACE	2870	GOODRICH	TRADE	CIVIL	10148559	35201013-1	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	257359	4	7	09/23/2013	08/21/2015	08/28/2015	09/04/2015	07/31/2015	390647	08/26/2015	6	$2,084.40	$600.17	$1,484.23	60254890	08/26/2015	2015	3	08	35	OEM	QKB021913A	613757434839	08	2	ONTIME	500351	DETAIL	FEDEX Ground	257359-390647
AIRBUS OPERATIONS GMBH	1445	AIRBUS	TRADE	CIVIL	8203964984	33600005-3	FIREX 224-1(7480-1)	FG	FIR	01F	PLNR01	257373	1	0	10/11/2013	01/17/2014	01/15/2015	01/14/2015	01/07/2015	378532	01/15/2015	12	$0.00	$12,846.25	-$12,846.25	60246934	01/15/2015	2015	1	01	03	OEM		580951070312	01	0	ONTIME	500390	REGULAR	FEDEX P-1	257373-378532
AIRBUS OPERATIONS GMBH	1445	AIRBUS	TRADE	CIVIL	8203964984	30903827	CARTRIDGE	P	FIR	01F	PLNR01	257373	2	0	10/11/2013	01/17/2014	01/15/2015	01/14/2015	01/07/2015	376155	01/07/2015	12	$0.00	$3,818.59	-$3,818.59	60246692	01/07/2015	2015	1	01	02	OEM		580951069180	01	8	ONTIME	500391	REGULAR	FEDEX P-1	257373-376155
AIRBUS OPERATIONS GMBH	1445	AIRBUS	TRADE	CIVIL	8203964984	35240406-1	DISCHARGE OUTLET	SA	FIR	01X	PLNR03	257373	3	0	10/11/2013	01/24/2014	01/07/2015	01/14/2015	01/07/2015	379348	01/28/2015	12	$0.00	$1,014.99	-$1,014.99	60247326	01/28/2015	2015	1	01	05	OEM		580951071570	01	-21	LATE	500392	REGULAR	FEDEX P-1	257373-379348
LEARJET INC_YL	1284	LEARJET	TRADE	CIVIL	PO0629151	52000505-1	CHECK TEE ASSY, WIGGINS	FG	FIR	01Y	PLNR09	257438	1	4	09/27/2013	06/01/2015	06/08/2015	06/15/2015	04/03/2015	386019	05/29/2015	24	$3,854.40	$3,533.68	$320.72	60251902	05/29/2015	2015	2	05	22	OEM	CONTRACT	613757423603	05	10	ONTIME	500759	DETAIL	FEDEX Ground	257438-386019
SIKORSKY AIRCRAFT	1472	SIKORSKY	TRADE	MILITARY	5500104203	53030838-1	BRACKET, SIKORSKY S97	P	FIR	01F	PLNR01	256166	6	2	09/30/2013	07/24/2014	02/10/2015	02/11/2015	06/06/2014	379547	02/10/2015	1	$0.00	$474.67	-$474.67	60247823	02/10/2015	2015	1	02	07	OEM	S-97	613757407857	02	0	ONTIME	500807	DETAIL	FEDEX P-1	256166-379547
THE BOEING COMPANY	11634		TRADE	MILITARY	802117	1111157-01	RESTRAINT SYSTEM, PILOT & COPILOT, V22	FG	COM	05M	PLNR05	257530	1	13	10/07/2013	01/30/2015	04/27/2015	05/01/2015	02/23/2015	383117	04/24/2015	6	$7,500.00	$3,242.67	$4,257.33	60250463	04/24/2015	2015	2	04	17	OEM	MM053113	632494304592	04	3	ONTIME	501277	DETAIL	FEDEX Std Overnight	257530-383117
THE BOEING COMPANY	11634		TRADE	MILITARY	802117	1111157-01	RESTRAINT SYSTEM, PILOT & COPILOT, V22	FG	COM	05M	PLNR05	257530	1	14	10/07/2013	02/16/2015	04/27/2015	05/01/2015	02/23/2015	383118	04/24/2015	6	$7,500.00	$3,242.67	$4,257.33	60250463	04/24/2015	2015	2	04	17	OEM	MM053113	632494304592	04	3	ONTIME	501278	DETAIL	FEDEX Std Overnight	257530-383118
THE BOEING COMPANY	11634		TRADE	MILITARY	802117	1111157-01	RESTRAINT SYSTEM, PILOT & COPILOT, V22	FG	COM	05M	PLNR05	257530	1	15	10/07/2013	02/16/2015	05/18/2015	05/22/2015	03/09/2015	383684	04/24/2015	6	$7,500.00	$3,242.67	$4,257.33	60250463	04/24/2015	2015	2	04	17	OEM	MM053113	632494304592	04	24	ONTIME	501279	DETAIL	FEDEX Std Overnight	257530-383684
LOCKHEED MARTIN - FLORIDA	1285	LOCKHEED	TRADE	MILITARY	6533478033	1501143-01	F16 RPA (16C0101-811)	FG	CTL	06X	PLNR06	257858	1	0	10/28/2013	02/06/2015	02/23/2015	02/28/2015	12/17/2014	379504	01/30/2015	1	$24,733.00	$36,904.08	-$12,171.08	60247447	01/30/2015	2015	1	01	05	OEM		613757406817	01	24	ONTIME	502587	REGULAR	FEDEX Std Overnight	257858-379504
LOCKHEED MARTIN - FLORIDA	1285	LOCKHEED	TRADE	MILITARY	6533478033	1501143-01	F16 RPA (16C0101-811)	FG	CTL	06X	PLNR06	257858	1	0	10/28/2013	02/06/2015	02/23/2015	02/28/2015	12/17/2014	379851	02/23/2015	1	$24,733.00	$36,904.08	-$12,171.08	60248178	02/23/2015	2015	1	02	09	OEM		613757409518	02	0	ONTIME	502587	REGULAR	FEDEX Ground	257858-379851
LOCKHEED MARTIN - FLORIDA	1285	LOCKHEED	TRADE	MILITARY	6533478033	1501143-05	F16 RPA (16C0101-815)	FG	CTL	06X	PLNR06	257858	2	0	10/28/2013	02/06/2015	02/13/2015	02/20/2015	12/17/2014	380332	02/23/2015	1	$24,446.00	$36,904.87	-$12,458.87	60248178	02/23/2015	2015	1	02	09	OEM		613757409529	02	-10	LATE	502591	REGULAR	FEDEX 2-Day	257858-380332
LOCKHEED MARTIN - FLORIDA	1285	LOCKHEED	TRADE	MILITARY	6533478033	1501143-01	F16 RPA (16C0101-811)	FG	CTL	06X	PLNR06	257858	3	1	10/28/2013	05/13/2015	05/22/2015	05/29/2015	04/03/2015	381867	03/17/2015	1	$25,269.00	$32,748.46	-$7,479.46	60249016	03/17/2015	2015	1	03	12	OEM		613757413360	03	66	ONTIME	502595	DETAIL	FEDEX Ground	257858-381867
LOCKHEED MARTIN - FLORIDA	1285	LOCKHEED	TRADE	MILITARY	6533478033	1501143-01	F16 RPA (16C0101-811)	FG	CTL	06X	PLNR06	257858	3	2	10/28/2013	05/19/2015	05/29/2015	06/01/2015	04/17/2015	386012	05/29/2015	1	$25,269.00	$32,748.46	-$7,479.46	60251839	05/29/2015	2015	2	05	22	OEM		613757423485	05	0	ONTIME	502596	DETAIL	FEDEX 2-Day	257858-386012
LOCKHEED MARTIN - FLORIDA	1285	LOCKHEED	TRADE	MILITARY	6533478033	1501143-05	F16 RPA (16C0101-815)	FG	CTL	06X	PLNR06	257858	4	0	10/28/2013	05/19/2015	05/22/2015	05/29/2015	03/06/2015	385437	05/20/2015	1	$24,975.00	$32,749.16	-$7,774.16	60251457	05/20/2015	2015	2	05	21	OEM		613757422077	05	2	ONTIME	502606	REGULAR	FEDEX Std Overnight	257858-385437
AIRBUS OPERATIONS GMBH	1445	AIRBUS	TRADE	CIVIL	8203925571	33600005-3	FIREX 224-1(7480-1)	FG	FIR	01F		258016	1	0	11/21/2013	08/16/2013	01/20/2015	09/20/2013	12/12/2014	368354	01/20/2015	1	$0.00	$0.00	$0.00	60247040	01/20/2015	2015	1	01	04	RPR	RPR 107642	SCRAP	01	0	ONTIME	503393	REGULAR	Ship In Place	258016-368354
CIRRUS DESIGN CORPORATION	11675		TRADE	CIVIL	128396	FIR NRC	NON RECURRING CHARGE	SDS	FIR	01F	PLNR01	258039	4	0	03/31/2014	12/31/2015	12/30/2015	12/31/2015	12/31/2014	384271	04/28/2015	1	$10,000.00	$0.00	$10,000.00	60250596	04/28/2015	2015	2	04	18	OEM		process per B.Garcia	04	246	ONTIME	503445	REGULAR	Best Way	258039-384271
BOEING/MCDONNELL DOUGLAS HELICOPTER	1731	BOEING	TRADE	CIVIL	860444	18702	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	258106	1	16	11/12/2013	01/28/2015	01/30/2015	02/04/2015	02/18/2015	379474	01/30/2015	9	$7,020.00	$1,206.03	$5,813.97	60247524	01/30/2015	2015	1	01	05	OEM	MM082713	613757406725	01	0	ONTIME	503676	DETAIL	FEDEX Ground	258106-379474
BOEING/MCDONNELL DOUGLAS HELICOPTER	1731	BOEING	TRADE	CIVIL	860444	18702	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	258106	1	17	11/12/2013	03/09/2015	02/26/2015	02/27/2015	03/18/2015	380847	02/25/2015	6	$4,680.00	$804.02	$3,875.98	60248401	02/25/2015	2015	1	02	09	OEM	MM082713	613757410408	02	1	ONTIME	503677	DETAIL	FEDEX Std Overnight	258106-380847
BOEING/MCDONNELL DOUGLAS HELICOPTER	1731	BOEING	TRADE	CIVIL	860444	18702	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	258106	1	18	11/12/2013	03/11/2015	03/13/2015	03/17/2015	04/18/2015	381623	03/13/2015	11	$8,580.00	$1,305.77	$7,274.23	60248895	03/13/2015	2015	1	03	11	OEM	MM082713	613757412639	03	0	ONTIME	503678	DETAIL	FEDEX Ground	258106-381623
BOEING/MCDONNELL DOUGLAS HELICOPTER	1731	BOEING	TRADE	CIVIL	860444	18702	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	258106	1	19	11/12/2013	05/11/2015	04/15/2015	04/17/2015	05/18/2015	383328	04/15/2015	8	$6,240.00	$949.65	$5,290.35	60250139	04/15/2015	2015	2	04	16	OEM	MM082713	613757417994	04	0	ONTIME	503679	DETAIL	FEDEX Std Overnight	258106-383328
BOEING/MCDONNELL DOUGLAS HELICOPTER	1731	BOEING	TRADE	CIVIL	860444	18702	DOUBLE CHECK TEE	FG	FIR	01Y	PLNR09	258106	1	20	11/12/2013	05/04/2015	05/06/2015	05/08/2015	06/15/2015	384585	05/05/2015	6	$4,680.00	$712.24	$3,967.76	60250985	05/05/2015	2015	2	05	19	OEM	MM082713	613757420497	05	1	ONTIME	503680	DETAIL	FEDEX Express3	258106-384585
PAC SCI - Sales	2002	PAC SCI	INTERCO	CIVIL	ALEX-Global 7000-8000	35001019-1	DISC, DISCHARGE INDICATOR	SPARES	FIR	01F	PLNR01	258131	1	0	11/22/2013	12/13/2013	10/03/2015	12/06/2013	12/31/2014	358266	10/03/2015	6	$0.00	$67.18	-$67.18	60256433	10/03/2015	2015	4	10	41	OEM		SHIP IN PLACE	10	0	ONTIME	503950	REGULAR	Ship In Place	258131-358266
LOCKHEED MARTIN FINANCIAL SERV	1849	LOCKHEED	TRADE	MILITARY	6540000104	1501147-11	RUDDER PEDAL ASSY. (JSF-F35)	FG	CTL	06X	PLNR06	255171	3	2	11/14/2013	01/16/2015	02/04/2015	02/18/2015	01/28/2015	378918	01/30/2015	1	$34,255.00	$29,794.11	$4,460.89	60247446	01/30/2015	2015	1	01	05	OEM		613757406828	01	5	ONTIME	504023	DETAIL	FEDEX Std Overnight	255171-378918
DFAS-COLUMBUS CENTER_DU	1492	DFAS	TRADE	MILITARY	SPRDL1-09-C-0014	36400020-2	FIREX-SOL OPERATED-7# BOTTLE  (Vendor PN 12314494-2)	FG	PRV	02P		258277	1	0	11/22/2013	11/27/2013	02/11/2015	11/27/2013	11/27/2014	380196	02/11/2015	1	$0.00	$0.00	$0.00	60247836	02/11/2015	2015	1	02	07	WTY	RPR107579	ALREADY SHIPPED PER R. AKINOLA	02	0	ONTIME	504402	REGULAR	FEDEX Std Overnight	258277-380196
DFAS-COLUMBUS CENTER_DU	1492	DFAS	TRADE	MILITARY	SPRDL1-09-C-0014	36400020-2	FIREX-SOL OPERATED-7# BOTTLE  (Vendor PN 12314494-2)	FG	PRV	02P		258279	1	0	11/22/2013	11/27/2013	02/11/2015	11/27/2013	11/27/2014	380197	02/11/2015	1	$0.00	$0.00	$0.00	60247836	02/11/2015	2015	1	02	07	WTY	RPR107579	ALREADY SHIPPED PER R.AKINOLA	02	0	ONTIME	504412	REGULAR	FEDEX Std Overnight	258279-380197
MEGGITT SAFETY SYSTEMS, INC.- BLDG #3	5924	MEGGITT	INTERCO	CIVIL	david schooley	33900054-1	FIREX, 378, 1 OUT, (0605-1)	FG	FIR	01F	PLNR01	258272	4	0	11/26/2013	01/24/2014	06/19/2015	06/23/2014	06/06/2014	360361	06/19/2015	3	$0.00	$4,519.01	-$4,519.01	60252632	06/19/2015	2015	2	06	25	OEM		DELIVERED TO ENGINEERING PER E FLORES	06	0	ONTIME	504651	REGULAR	Ship In Place	258272-360361
THE BOEING COMPANY	11634		TRADE	MILITARY	878616	30402103	FIREX 86-2(13088)BWN	FG	FIR	01F	PLNR01	258400	7	0	12/03/2013	11/13/2014	04/15/2015	04/16/2015	03/31/2015	382964	04/15/2015	2	$4,590.00	$2,485.88	$2,104.12	60250138	04/15/2015	2015	2	04	16	OEM	MM031513A	632494303482	04	0	ONTIME	505108	REGULAR	FEDEX P-1	258400-382964
AIRBUS OPERATIONS GMBH	1445	AIRBUS	TRADE	CIVIL	8203925571	LABOR	LABOR	SDS	FIR	01F		258016	2	0	12/09/2013	08/16/2013	01/20/2015	09/20/2013	12/15/2014	368354	01/20/2015	1	$0.00	$0.00	$0.00	60247040	01/20/2015	2015	1	01	04	RPR	RPR 107642	SCRAP	01	0	ONTIME	505658	REGULAR	Ship In Place	258016-368354
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	F200002	34600028-1	FIREX 630-2(55-1)	FG	FIR	01F		258611	1	0	04/09/2015	01/29/2016	01/29/2016	01/29/2016	09/26/2014	383160	04/13/2015	1	$0.00	$0.00	$0.00	60250034	04/13/2015	2015	2	04	16	RPR	RPR107805	SCRAP TAG# 4079	04	291	ONTIME	506409	REGULAR	Ship In Place	258611-383160
BELL HELICOPTER TEXTRON CANADA-YL	1224	BELL HELICOPTER	TRADE	CIVIL	4500549217	18601-2	DISCHARGE INDICATOR	SA	FIR	01Y	PLNR09	258597	2	2	12/27/2013	09/15/2015	09/22/2015	10/01/2015	05/27/2015	392028	09/22/2015	26	$3,217.50	$741.43	$2,476.07	60255753	09/22/2015	2015	3	09	39	SPA	LTA	FEDEX	09	0	ONTIME	506795	DETAIL	FEDEX Intl Economy	258597-392028
MEGGITT SAFETY SYSTEMS, INC.- BLDG #3	5924	MEGGITT	INTERCO	CIVIL	A350	34500057-2	FIREX, 800, 1 OUT, (0653-1)	FG	FIR	01F	PLNR01	258359	2	0	01/17/2014	01/16/2014	06/19/2015	06/23/2014	06/07/2014	360375	06/19/2015	1	$0.00	$5,296.13	-$5,296.13	60252631	06/19/2015	2015	2	06	25	OEM		DELIVERED TO ENGINEERING PER E FLORES	06	0	ONTIME	508231	REGULAR	Ship In Place	258359-360375
BOEING COMMERCIAL_DU	1369	BOEING	TRADE	CIVIL	612000481262	34500044-2	FIREX, 630, 1 OUT, (0482-2)	FG	FIR	01F		259077	1	0	02/03/2015	02/13/2015	02/20/2015	02/27/2015	09/30/2014	379857	02/20/2015	2	$2,166.00	$0.00	$2,166.00	60248161	02/20/2015	2015	1	02	08	RPR	RPR107898	FEDEX	02	0	ONTIME	509393	REGULAR	FEDEX Express3	259077-379857
PAC SCI - Sales	2002	PAC SCI	INTERCO	CIVIL	APACHE-RPR UPGRADES	6933-704	GA. 1" HEX 1500 PSI	FG	FIR	01G	PLNR02	259133	7	0	02/04/2014	02/24/2014	05/09/2015	03/07/2014	05/10/2014	362346	05/08/2015	16	$0.00	$1,202.01	-$1,202.01	60251121	05/08/2015	2015	2	05	19	OEM	APACHE RPR	for eddie pinto	05	1	ONTIME	509800	REGULAR	Ship In Place	259133-362346
PAC SCI - Sales	2002	PAC SCI	INTERCO	CIVIL	APACHE-RPR UPGRADES	13038-1	VALVE PLUG	P	FIR	01F	PLNR01	259134	5	0	02/04/2014	03/24/2014	01/29/2015	01/30/2015	06/06/2014	379139	01/29/2015	30	$0.00	$303.50	-$303.50	60247384	01/29/2015	2015	1	01	05	OEM	APACHE RPR	FOR EDDIE PINTO	01	0	ONTIME	509805	REGULAR	Customer Pickup	259134-379139
LOCKHEED MARTIN - FLORIDA	1285	LOCKHEED	TRADE	MILITARY	6533478033	1501143-01	F16 RPA (16C0101-811)	FG	CTL	06X	PLNR06	257858	3	3	02/06/2014	06/19/2015	08/21/2015	08/28/2015	07/30/2015	386439	06/05/2015	1	$25,269.00	$32,748.46	-$7,479.46	60252113	06/05/2015	2015	2	06	23	OEM		613757424264	06	77	ONTIME	509965	DETAIL	FEDEX Std Overnight	257858-386439
LOCKHEED MARTIN - FLORIDA	1285	LOCKHEED	TRADE	MILITARY	6533478033	1501143-01	F16 RPA (16C0101-811)	FG	CTL	06X	PLNR06	257858	3	3	02/06/2014	06/19/2015	08/21/2015	08/28/2015	07/30/2015	389713	08/18/2015	1	$25,269.00	$32,748.46	-$7,479.46	60254583	08/18/2015	2015	3	08	34	OEM		613757433453	08	3	ONTIME	509965	DETAIL	FEDEX P-1	257858-389713
THE BOEING COMPANY	11634		TRADE	MILITARY	911950	30402103	FIREX 86-2(13088)BWN	FG	FIR	01F		259376	1	0	03/11/2015	01/05/2015	03/13/2015	03/18/2015	03/03/2014	381616	03/13/2015	1	$0.00	$0.00	$0.00	60248892	03/13/2015	2015	1	03	11	RPR	RPR107924	632494298376	03	0	ONTIME	511235	REGULAR	FEDEX Std Overnight	259376-381616
THE BOEING COMPANY	11634		TRADE	MILITARY	875330	30402103	FIREX 86-2(13088)BWN	FG	FIR	01F		259378	1	0	03/19/2015	03/27/2015	04/04/2015	04/10/2015	09/23/2014	382319	04/04/2015	1	$0.00	$0.00	$0.00	60249726	04/04/2015	2015	2	04	15	RPR	RPR107762	613757416266	04	0	ONTIME	511237	REGULAR	FEDEX Express3	259378-382319
THE BOEING COMPANY	11634		TRADE	MILITARY	886020	30402103	FIREX 86-2(13088)BWN	FG	FIR	01F		259385	1	0	03/11/2015	09/16/2014	03/13/2015	03/18/2015	03/03/2014	381617	03/13/2015	1	$0.00	$0.00	$0.00	60248893	03/13/2015	2015	1	03	11	RPR	RPR107862	632494298376	03	0	ONTIME	511267	REGULAR	FEDEX Std Overnight	259385-381617
PAC SCI HTL-MIAMI	1816	PAC SCI	INTERCO	CIVIL	P126511	33500003	FIREX 183-3(7818)FA-18	FG	FIR	01F	PLNR01	259419	2	0	02/24/2014	01/14/2015	01/30/2015	02/02/2015	02/16/2015	379626	01/30/2015	4	$36,323.52	$15,655.88	$20,667.64	60247484	01/30/2015	2015	1	01	05	SPA		CUSTOMER P/U	01	0	ONTIME	511447	REGULAR	Customer Pickup	259419-379626
BAE SYSTEMS AEROSPACE AND DEFENSE GROUP, INC	1321	BAE	TRADE	MILITARY	H8367	0101799-65C	CABLE ASSY, FLEXIBLE RELEASE W/BLACK NYLON COVER	BF	COM	05M	PLNR05	259464	1	3	02/26/2014	03/04/2015	03/18/2015	03/25/2015	03/18/2015	381625	03/16/2015	24	$4,728.00	$1,406.19	$3,321.81	60248940	03/16/2015	2015	1	03	12	OEM	PV022114-1	613757413083	03	2	ONTIME	511757	DETAIL	FEDEX Ground	259464-381625
SIKORSKY AIRCRAFT	1472	SIKORSKY	TRADE	MILITARY	5500123314	36300025-1	FIREX 378 CU IN., 2/SHIPSET	FG	FIR	01F	PLNR01	259502	2	0	02/28/2014	03/05/2015	03/25/2015	03/19/2015	03/23/2015	381857	03/18/2015	1	$57,000.00	$24,594.92	$32,405.08	60249071	03/18/2015	2015	1	03	12	OEM		FEDEX	03	7	ONTIME	511965	REGULAR	FEDEX P-1	259502-381857
SIKORSKY AIRCRAFT	1472	SIKORSKY	TRADE	MILITARY	5500123314	36300025-1	FIREX 378 CU IN., 2/SHIPSET	FG	FIR	01F	PLNR01	259502	3	0	02/28/2014	05/28/2015	09/16/2015	06/11/2015	09/16/2015	386168	07/27/2015	1	$57,000.00	$24,594.92	$32,405.08	60253868	07/27/2015	2015	3	07	31	OEM		FEDEX	07	51	ONTIME	511966	REGULAR	FEDEX P-1	259502-386168
SIKORSKY AIRCRAFT	1472	SIKORSKY	TRADE	MILITARY	5500123314	33000103-1	FIREX 30 CU IN, HFC-125	FG	FIR	01F	PLNR01	259502	5	0	02/28/2014	11/28/2014	01/13/2015	12/12/2014	12/05/2014	377066	01/13/2015	1	$6,482.00	$3,377.26	$3,104.74	60246851	01/13/2015	2015	1	01	03	OEM		580951070069	01	0	ONTIME	511968	REGULAR	FEDEX P-1	259502-377066
SIKORSKY AIRCRAFT	1472	SIKORSKY	TRADE	MILITARY	5500123314	33000103-1	FIREX 30 CU IN, HFC-125	FG	FIR	01F	PLNR01	259502	6	0	02/28/2014	03/05/2015	03/25/2015	03/19/2015	03/25/2015	382330	03/25/2015	1	$6,482.00	$3,162.56	$3,319.44	60249326	03/25/2015	2015	1	03	13	OEM		632494300233	03	0	ONTIME	511969	REGULAR	FEDEX P-1	259502-382330
SIKORSKY AIRCRAFT	1472	SIKORSKY	TRADE	MILITARY	5500123314	33000103-1	FIREX 30 CU IN, HFC-125	FG	FIR	01F	PLNR01	259502	7	0	02/28/2014	05/28/2015	07/16/2015	07/17/2015	07/10/2015	385758	07/16/2015	1	$6,482.00	$3,162.56	$3,319.44	60253521	07/16/2015	2015	3	07	29	OEM		632494315339	07	0	ONTIME	511970	REGULAR	FEDEX P-1	259502-385758
SIKORSKY AIRCRAFT	1472	SIKORSKY	TRADE	MILITARY	5500123314	33000103-1	FIREX 30 CU IN, HFC-125	FG	FIR	01F	PLNR01	259502	8	0	02/28/2014	09/09/2015	09/18/2015	09/23/2015	09/16/2015	392029	10/02/2015	1	$6,482.00	$3,162.56	$3,319.44	60256320	10/02/2015	2015	4	10	40	OEM		613757441381	10	-14	LATE	511971	REGULAR	FEDEX P-1	259502-392029
BAE SYSTEMS AEROSPACE AND DEFENSE GROUP, INC	1321	BAE	TRADE	MILITARY	H7585	HR30135	WASHER-HORSESHOE	P	COM	05C	PLNR07	259523	1	2	03/03/2014	12/18/2014	01/12/2015	01/15/2015	01/08/2015	378287	01/12/2015	76	$380.00	$99.76	$280.24	60246790	01/12/2015	2015	1	01	03	OEM		613757403520	01	0	ONTIME	512025	DETAIL	FEDEX Ground	259523-378287
BAE SYSTEMS AEROSPACE AND DEFENSE GROUP, INC	1321	BAE	TRADE	MILITARY	H7585	0101603-1	CONTROL ASSY	SA	COM	05M	PLNR05	259523	3	3	03/03/2014	03/04/2015	03/18/2015	03/25/2015	03/18/2015	381525	03/11/2015	24	$4,560.00	$1,496.96	$3,063.04	60248804	03/11/2015	2015	1	03	11	OEM		613757412466	03	7	ONTIME	512030	DETAIL	FEDEX Ground	259523-381525
SINGAPORE TECHNOLOGIES KINETICS LTD.	7844		TRADE	MILITARY	SP33-1130154179	25500013-3	EXTINGUISHER, FIRE -BC	FG	PRV	02P	PLNR04	259533	1	0	03/04/2014	10/15/2014	01/12/2015	11/12/2014	12/19/2014	378432	01/12/2015	2	$10,036.00	$6,370.14	$3,665.86	60246799	01/12/2015	2015	1	01	03	SPA	PV021814-1	PYRAMID TO TOLL GROUP	01	0	ONTIME	512083	REGULAR	Freight Forwarder Pickup	259533-378432
SINGAPORE TECHNOLOGIES KINETICS LTD.	7844		TRADE	MILITARY	SP33-1130154179	25500013-3	EXTINGUISHER, FIRE -BC	FG	PRV	02P	PLNR04	259533	2	0	03/04/2014	01/09/2015	02/06/2015	02/13/2015	12/19/2014	378435	01/12/2015	1	$5,018.00	$3,185.07	$1,832.93	60246799	01/12/2015	2015	1	01	03	SPA	PV021814-1	PYRAMID TO TOLL GLOBAL	01	25	ONTIME	512084	REGULAR	Freight Forwarder Pickup	259533-378435
SINGAPORE TECHNOLOGIES KINETICS LTD.	7844		TRADE	MILITARY	SP33-1130154179	25500013-3	EXTINGUISHER, FIRE -BC	FG	PRV	02P	PLNR04	259533	2	0	03/04/2014	01/09/2015	02/06/2015	02/13/2015	12/19/2014	379312	01/28/2015	9	$45,162.00	$27,741.56	$17,420.44	60247305	01/28/2015	2015	1	01	05	SPA	PV021814-1	TOLL GLOBAL	01	9	ONTIME	512084	REGULAR	Freight Forwarder Pickup	259533-379312
AIRBUS HELICOPTERS DEUTSCHLAND GMBH	1446	EUROCOPTER	TRADE	CIVIL	49556907	PNE NRC	NON RECURRING CHARGE	SDS	PRV	02P	PLNR04	259540	5	0	03/04/2014	12/31/2015	12/30/2015	12/31/2015	12/19/2014	389864	07/31/2015	1	$30,000.00	$0.00	$30,000.00	60254068	07/31/2015	2015	3	07	31	OEM		Process per the Rizz & MM	07	152	ONTIME	512093	REGULAR	Best Way	259540-389864
THE BOEING COMPANY	11634		TRADE	MILITARY	881580	30205000-6	FIREX, 60, 3 OUT, (7490)	FG	FIR	01F	PLNR01	259575	5	0	03/05/2014	03/13/2015	04/08/2015	04/14/2015	04/08/2015	381917	03/23/2015	7	$20,286.00	$13,227.52	$7,058.48	60249207	03/23/2015	2015	1	03	13	OEM	MM112213	632494299729	03	16	ONTIME	512259	REGULAR	FEDEX Express3	259575-381917
THE BOEING COMPANY	11634		TRADE	MILITARY	881580	30205000-6	FIREX, 60, 3 OUT, (7490)	FG	FIR	01F	PLNR01	259575	6	1	03/05/2014	05/20/2015	06/04/2015	06/12/2015	06/04/2015	385445	05/27/2015	8	$23,184.00	$15,117.17	$8,066.83	60251730	05/27/2015	2015	2	05	22	OEM	MM112213	632494309311	05	8	ONTIME	512261	DETAIL	FEDEX P-1	259575-385445
