Customer,Cust#,CustGrp,TradeIco,CivMil,Po#,Item#,Description,ItemType,Pl,SubPl,PlannerCode,Order#,Line#,Schd#,Order Date,SchDate,ReqDate,PromDate,CommitDate,PickSlip#,ShipDate,ShipQty,ExtPrice,ExtCost,Margin,Trx#,Trxdate,TrxYr,TrxQtr,TrxMo,TrxWk,Mrkt,QuoteOrRma,WAYBILL_NUM,MegMo,days,ot,LINE_ID,LINE_TYPE_CODE,ShipVia,DocumentNumber
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,P128866,40005320-2,H/P 90-1 (7701-1),FG,PRV,02P,PLNR04,264157,3,0,2015-01-29,2015-03-06,2015-03-13,2015-03-18,2015-03-13,381728,2015-03-13,4,15457.6,5988.09,9469.51,60248867,2015-03-13,2015,1,3,11,SPA,,delivered by Sergio,3,0,ONTIME,538816,REGULAR,PACSCI Hand Delivered,264157-381728
AIRBUS HELICOPTERS DEUTSCHLAND GMBH,1446,EUROCOPTER,TRADE,CIVIL,49618409,51420003-1,"GROUND LUG ASSY, CELL",SA,FIR,01X,PLNR03,264269,1,0,2015-01-29,2015-02-17,2015-02-24,2015-03-03,2015-02-24,380462,2015-02-24,2,328,17.83,310.17,60248244,2015-02-24,2015,1,2,9,OEM,LTA,613757000000,2,0,ONTIME,538818,REGULAR,FEDEX Intl Economy,264269-380462
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101549,BH3AABB,"WEBBING, POLYESTER, BLACK",P,COM,05C,PLNR07,264270,3,0,2015-01-29,2015-02-16,2015-02-23,2015-02-26,2015-02-23,379706,2015-02-10,200,562,397.77,164.23,60247779,2015-02-10,2015,1,2,7,SPA,,613757000000,2,13,ONTIME,538819,REGULAR,FEDEX Std Overnight,264270-379706
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101549,BH3AABB,"WEBBING, POLYESTER, BLACK",P,COM,05C,PLNR07,264270,4,0,2015-01-29,2015-03-04,2015-03-11,2015-03-16,2015-03-11,381300,2015-03-06,200,562,397.77,164.23,60248650,2015-03-06,2015,1,3,10,SPA,,SW 381259,3,5,ONTIME,538820,REGULAR,FEDEX Std Overnight,264270-381300
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101549,1111498-01,BOOT,P,COM,05C,PLNR07,264270,5,0,2015-01-29,2015-02-27,2015-03-06,2015-03-11,2015-03-06,380501,2015-02-20,2,374.9,70.01,304.89,60248125,2015-02-20,2015,1,2,8,SPA,,613757000000,2,14,ONTIME,538821,REGULAR,FEDEX P-1,264270-380501
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101549,56200166-1,O-RING,P,FIR,01F,PLNR01,264271,1,0,2015-01-29,2015-02-23,2015-03-03,2015-03-05,2015-03-02,380944,2015-03-03,10,29,9.94,19.06,60248576,2015-03-03,2015,1,3,10,SPA,,SW 380595,3,0,ONTIME,538822,REGULAR,FEDEX Std Overnight,264271-380944
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101549,53001685-1,"CAP, END",P,FIR,02P,PLNR04,264271,2,0,2015-01-29,2015-02-19,2015-02-23,2015-03-06,2015-03-03,380591,2015-02-23,2,193.86,76.9,116.96,60248198,2015-02-23,2015,1,2,9,SPA,,SW 380248,2,0,ONTIME,538823,REGULAR,FEDEX Std Overnight,264271-380591
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P128907,1101612-27,"LAP BELT, (RH)",SPARES,COM,05C,PLNR07,264272,2,0,2015-01-29,2015-03-18,2015-03-25,2015-03-30,2015-03-25,381547,2015-03-13,25,3604,1504.3,2099.7,60248851,2015-03-13,2015,1,3,11,SPA,,customer p/u on 3/11,3,12,ONTIME,538824,REGULAR,Customer Pickup,264272-381547
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P128907,2100002-01-104,"RESTRAINT SYSTEM, NEW AGE BLUE, BH3EJBB",FG,COM,05C,PLNR07,264272,4,0,2015-01-29,2015-03-23,2015-03-30,2015-04-02,2015-03-30,382571,2015-03-27,15,10123.35,3888.04,6235.31,60249417,2015-03-27,2015,1,3,13,SPA,,customer p/u,3,3,ONTIME,538825,REGULAR,Customer Pickup,264272-382571
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P128907,503202,SPRING,P,CTL,06C,PLNR06,264273,3,0,2015-01-29,2015-05-22,2015-06-01,2015-06-04,2015-06-01,381642,2015-03-13,9,932.49,349.54,582.95,60248846,2015-03-13,2015,1,3,11,SPA,,customer p/u,3,80,ONTIME,538826,REGULAR,Customer Pickup,264273-381642
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,P128907,52000735-1,PYROTECHNIC CARTRIDGE,FA,PRV,02P,PLNR04,264274,1,0,2015-01-29,2015-02-19,2015-02-26,2015-02-27,2015-02-27,380614,2015-02-20,7,15155.84,5948.72,9207.12,60248140,2015-02-20,2015,1,2,8,SPA,,customer p/u,2,6,ONTIME,538827,REGULAR,Customer Pickup,264274-380614
SICMA AERO SEAT,1911,SICMA,TRADE,CIVIL,2185035,2100018-13-245,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,264275,1,0,2015-01-29,2015-03-27,2015-04-03,2015-04-10,2015-04-03,382430,2015-03-27,15,6150,4802.55,1347.45,60249429,2015-03-27,2015,1,3,13,OEM,MEM15004,FEDEX,3,7,ONTIME,538828,REGULAR,FEDEX Intl Economy,264275-382430
"BAE SYSTEMS AEROSPACE AND DEFENSE GROUP, INC",1321,BAE,TRADE,MILITARY,K4224,HR30135,WASHER-HORSESHOE,P,COM,05C,PLNR07,264276,1,0,2015-01-29,2015-06-01,2015-06-08,2015-06-15,2015-06-08,381565,2015-03-11,12,63,13.86,49.14,60248803,2015-03-11,2015,1,3,11,SPA,PM012815A,613757000000,3,89,ONTIME,538829,REGULAR,FEDEX Ground,264276-381565
BOEING COMMERCIAL_DU,1369,BOEING,TRADE,CIVIL,6.33001E+11,1106146-03,RETRACTOR STRAP-FLT KIT,FG,COM,05C,PLNR07,264277,1,0,2015-01-29,2015-06-02,2015-06-09,2015-06-16,2015-06-09,385903,2015-06-09,7,763,463.41,299.59,60252243,2015-06-09,2015,2,6,24,OEM,591095,613757000000,6,0,ONTIME,538830,REGULAR,FEDEX Ground,264277-385903
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395246,2100002-01-276,"REST. SYS, TRANSITIONAL GRAY, BH3KPBB",FG,COM,05C,PLNR07,264278,1,1,2015-01-29,2015-04-13,2015-04-20,2015-04-27,2015-04-20,383606,2015-04-20,25,10625,6480.07,4144.93,60250270,2015-04-20,2015,2,4,17,OEM,,613757000000,4,0,ONTIME,538835,DETAIL,FEDEX Ground,264278-383606
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395246,2100002-01-276,"REST. SYS, TRANSITIONAL GRAY, BH3KPBB",FG,COM,05C,PLNR07,264278,1,2,2015-01-29,2015-04-17,2015-04-23,2015-04-28,2015-04-21,383806,2015-04-23,25,10625,6480.07,4144.93,60250408,2015-04-23,2015,2,4,17,OEM,,632494000000,4,0,ONTIME,538836,DETAIL,FEDEX Ground,264278-383806
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395246,0118013-01,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,264278,2,0,2015-01-29,2015-05-20,2015-05-27,2015-06-03,2015-05-27,385547,2015-05-27,2,5248.1,2665.5,2582.6,60251694,2015-05-27,2015,2,5,22,OEM,,613757000000,5,0,ONTIME,538837,REGULAR,FEDEX Ground,264278-385547
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395246,2100002-01-278,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,264278,3,0,2015-01-29,2015-02-23,2015-03-02,2015-03-06,2015-04-15,380853,2015-02-26,25,2493.5,6873.77,-4380.27,60248349,2015-02-26,2015,1,2,9,OEM,,613757000000,2,4,ONTIME,538838,REGULAR,FEDEX Std Overnight,264278-380853
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395246,2100002-01-048,"RESTRAINT SYSTEM, GRAY, BH3CABB",FG,COM,05C,PLNR07,264278,4,1,2015-01-29,2015-04-01,2015-04-08,2015-04-15,2015-04-08,382954,2015-04-08,25,2493.5,6480.07,-3986.57,60249832,2015-04-08,2015,2,4,15,OEM,,613757000000,4,0,ONTIME,538840,DETAIL,FEDEX Ground,264278-382954
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395246,2100002-01-048,"RESTRAINT SYSTEM, GRAY, BH3CABB",FG,COM,05C,PLNR07,264278,4,2,2015-01-29,2015-04-15,2015-04-24,2015-04-29,2015-04-22,383881,2015-04-24,25,10625,6480.07,4144.93,60250461,2015-04-24,2015,2,4,17,OEM,,613757000000,4,0,ONTIME,538841,DETAIL,FEDEX Express3,264278-383881
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395246,2100002-01-001,"RESTRAINT SYSTEM, BLACK, BH3AABB",FG,COM,05C,PLNR07,264278,5,0,2015-01-29,2015-04-13,2015-04-20,2015-04-27,2015-04-02,383494,2015-04-16,20,8500,5251.79,3248.21,60250185,2015-04-16,2015,2,4,16,OEM,,613757000000,4,4,ONTIME,538842,REGULAR,FEDEX Ground,264278-383494
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395246,2100009-03-001,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,264278,6,0,2015-01-29,2015-04-03,2015-04-10,2015-04-17,2015-04-17,383066,2015-04-09,10,6920,4106.96,2813.04,60249863,2015-04-09,2015,2,4,15,OEM,,632494000000,4,1,ONTIME,538843,REGULAR,FEDEX Ground,264278-383066
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395252,2100002-01-234,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,264279,1,0,2015-01-29,2015-03-10,2015-03-17,2015-03-24,2015-03-17,381868,2015-03-17,10,8809.8,2589.97,6219.83,60248976,2015-03-17,2015,1,3,12,SPA,,613757000000,3,0,ONTIME,538844,REGULAR,FEDEX Std Overnight,264279-381868
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395252,1111131-03,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,264279,2,1,2015-01-29,2015-03-31,2015-04-07,2015-04-14,2015-04-07,382422,2015-03-27,10,7252.5,1859.63,5392.87,60249433,2015-03-27,2015,1,3,13,SPA,,613757000000,3,11,ONTIME,538846,DETAIL,FEDEX Ground,264279-382422
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395252,1111131-03,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,264279,2,2,2015-01-29,2015-04-22,2015-04-29,2015-05-06,2015-04-29,383836,2015-04-23,10,7252.5,1859.63,5392.87,60250407,2015-04-23,2015,2,4,17,SPA,,632494000000,4,6,ONTIME,538847,DETAIL,FEDEX Ground,264279-383836
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395252,2100002-01-048,"RESTRAINT SYSTEM, GRAY, BH3CABB",FG,COM,05C,PLNR07,264279,3,0,2015-01-29,2015-03-31,2015-04-07,2015-04-14,2015-04-07,382887,2015-04-06,16,7856,4147.24,3708.76,60249738,2015-04-06,2015,2,4,15,SPA,,613757000000,4,1,ONTIME,538850,REGULAR,FEDEX Ground,264279-382887
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395252,2100002-01-224,"RESTRAINT SYSTEM  (AMI MIDNIGHT BLUE, BH3GVBB)",FG,COM,05C,PLNR07,264279,4,0,2015-01-29,2015-03-31,2015-04-07,2015-04-14,2015-04-07,382860,2015-04-04,10,4910,2592.03,2317.97,60249714,2015-04-04,2015,2,4,15,SPA,,613757000000,4,3,ONTIME,538851,REGULAR,FEDEX Express3,264279-382860
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10395252,2100002-01-277,"RESTRAINT SYSTEM, GREY WARM, BH3KRBB",FG,COM,05C,PLNR07,264279,5,0,2015-01-29,2015-03-16,2015-03-23,2015-03-27,2015-03-23,382158,2015-03-23,25,22024.5,6480.07,15544.43,60249181,2015-03-23,2015,1,3,13,SPA,,613757000000,3,0,ONTIME,538852,REGULAR,FEDEX Std Overnight,264279-382158
PAC SCI ATG-DU,1458,PAC SCI,INTERCO,CIVIL,P108668,35240469-1,DISCHARGE OUTLET,SA,FIR,01X,PLNR03,264280,1,0,2015-01-30,2015-01-30,2015-02-05,2015-02-06,2015-02-03,379719,2015-02-05,1,443.4,175.9,267.5,60247667,2015-02-05,2015,1,2,6,SPA,CATALOG,SW 379618,2,0,ONTIME,538853,REGULAR,FEDEX Intl Priority,264280-379719
BELL HELICOPTER CO.-TEXTRON_DU,1365,BELL HELICOPTER,TRADE,MILITARY,4900729760,LABOR,LABOR,SDS,FIR,01F,,263822,3,0,2015-01-30,2015-01-26,2015-02-27,2015-03-06,2015-02-27,379587,2015-02-06,2,6826.8,0,6826.8,60247710,2015-02-06,2015,1,2,6,RPR,RPR108722,580951000000,2,21,ONTIME,538854,REGULAR,FEDEX Express3,263822-379587
PAC SCI ATG-YL,1310,PAC SCI,INTERCO,CIVIL,P108547,0107337-05,(F)SPRING CUP ASSY,P,COM,05C,PLNR07,263474,10,0,2015-01-30,2015-02-27,2015-03-06,2015-03-13,2015-03-06,381019,2015-03-04,1,22.93,9.1,13.83,60248597,2015-03-04,2015,1,3,10,SPA,CATALOG,FEDEX,3,2,ONTIME,538855,REGULAR,FEDEX Intl Priority,263474-381019
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10327731,2100002-01-066,RESTRAINT SYSTEM,FG,COM,05C,PLNR07,262211,16,0,2015-01-30,2015-02-02,2015-02-21,2015-02-24,2015-02-20,380625,2015-02-21,2,982,549.44,432.56,60248166,2015-02-21,2015,1,2,9,OEM,,613757000000,2,0,ONTIME,538856,REGULAR,FEDEX Std Overnight,262211-380625
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10397004,2100002-01-277,"RESTRAINT SYSTEM, GREY WARM, BH3KRBB",FG,COM,05C,PLNR07,264281,1,1,2015-01-30,2015-04-02,2015-04-11,2015-04-16,2015-04-09,383163,2015-04-11,25,12275,6480.07,5794.93,60249984,2015-04-11,2015,2,4,16,SPA,,613757000000,4,0,ONTIME,538858,DETAIL,FEDEX Express3,264281-383163
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10397004,2100002-01-277,"RESTRAINT SYSTEM, GREY WARM, BH3KRBB",FG,COM,05C,PLNR07,264281,1,2,2015-01-30,2015-03-02,2015-03-10,2015-03-13,2015-03-09,381531,2015-03-10,25,22022.25,6480.07,15542.18,60248746,2015-03-10,2015,1,3,11,SPA,,613757000000,3,0,ONTIME,538859,DETAIL,FEDEX Std Overnight,264281-381531
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10397004,2100002-01-277,"RESTRAINT SYSTEM, GREY WARM, BH3KRBB",FG,COM,05C,PLNR07,264281,1,3,2015-01-30,2015-03-17,2015-03-25,2015-03-31,2015-03-24,382366,2015-03-25,25,22022.25,6480.07,15542.18,60249289,2015-03-25,2015,1,3,13,SPA,,613757000000,3,0,ONTIME,538860,DETAIL,FEDEX Std Overnight,264281-382366
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10397004,2100002-01-277,"RESTRAINT SYSTEM, GREY WARM, BH3KRBB",FG,COM,05C,PLNR07,264281,1,4,2015-01-30,2015-04-01,2015-04-09,2015-04-15,2015-04-08,382994,2015-04-09,25,12275,6480.07,5794.93,60249862,2015-04-09,2015,2,4,15,SPA,,632494000000,4,0,ONTIME,538861,DETAIL,FEDEX Ground,264281-382994
BOEING COMMERCIAL_DU,1369,BOEING,TRADE,CIVIL,6.33001E+11,1106146-05,RETRACTOR STRAP-FLT KIT,FG,COM,05C,PLNR07,264282,1,0,2015-01-30,2015-05-19,2015-05-26,2015-06-02,2015-05-26,385411,2015-05-26,8,872,532.9,339.1,60251614,2015-05-26,2015,2,5,22,OEM,CONTRACT,613757000000,5,0,ONTIME,538863,REGULAR,FEDEX Ground,264282-385411
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10397014,2100002-01-277,"RESTRAINT SYSTEM, GREY WARM, BH3KRBB",FG,COM,05C,PLNR07,264283,1,1,2015-01-30,2015-03-23,2015-03-31,2015-04-06,2015-03-30,382664,2015-03-31,25,12275,6480.07,5794.93,60249558,2015-03-31,2015,2,4,14,SPA,,613757000000,4,0,ONTIME,538865,DETAIL,FEDEX Ground,264283-382664
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10397014,2100002-01-277,"RESTRAINT SYSTEM, GREY WARM, BH3KRBB",FG,COM,05C,PLNR07,264283,1,2,2015-01-30,2015-04-13,2015-04-20,2015-04-27,2015-04-20,383580,2015-04-20,25,10625,6480.07,4144.93,60250269,2015-04-20,2015,2,4,17,SPA,,613757000000,4,0,ONTIME,538866,DETAIL,FEDEX Ground,264283-383580
GOODRICH AIRCRAFT INTERIOR PRODUCTS,1195,GOODRICH,TRADE,CIVIL,10397014,2100002-01-277,"RESTRAINT SYSTEM, GREY WARM, BH3KRBB",FG,COM,05C,PLNR07,264283,1,3,2015-01-30,2015-04-07,2015-04-16,2015-04-21,2015-04-14,383349,2015-04-16,25,10625,6480.07,4144.93,60250184,2015-04-16,2015,2,4,16,SPA,,613757000000,4,0,ONTIME,538867,DETAIL,FEDEX Express3,264283-383349
AIRBUS HELICOPTERS DEUTSCHLAND GMBH,1446,EUROCOPTER,TRADE,CIVIL,49618034,33370005,"MODULE,DISCHARGE",SA,FIR,02P,PLNR04,264284,2,0,2015-01-30,2015-04-10,2015-04-17,2015-04-24,2015-04-17,383322,2015-04-17,1,868,224.51,643.49,60250238,2015-04-17,2015,2,4,16,OEM,SS121214B,FEDEX,4,0,ONTIME,538953,REGULAR,FEDEX Intl Economy,264284-383322
USG DEPARTMENT OF STATE-AMERICAN EMBASSY LIMA,12176,,TRADE,CIVIL,SPE50015M0348,2B25A2X-15,"HARNESS ASSEMBLY, V TYPE",FG,COM,05C,PLNR07,264285,1,0,2015-01-30,2015-04-03,2015-04-13,2015-04-17,2015-04-10,382920,2015-04-13,1,712,164.07,547.93,60250020,2015-04-13,2015,2,4,16,OEM,,632494000000,4,0,ONTIME,538954,REGULAR,FEDEX Std Overnight,264285-382920
USG DEPARTMENT OF STATE-AMERICAN EMBASSY LIMA,12176,,TRADE,CIVIL,SPE50015M0348,1101020-9,ROTARY BUCKLE ASSY,FG,COM,05C,PLNR07,264285,2,0,2015-01-30,2015-04-03,2015-04-13,2015-04-17,2015-04-10,382427,2015-04-13,1,1133,298.75,834.25,60250020,2015-04-13,2015,2,4,16,OEM,,632494000000,4,0,ONTIME,538955,REGULAR,FEDEX Std Overnight,264285-382427
AIRBUS HELICOPTERS DEUTSCHLAND GMBH,1446,EUROCOPTER,TRADE,CIVIL,49618034,13159,DISC RED,P,FIR,01Y,PLNR09,264284,1,0,2015-01-30,2015-03-16,2015-03-23,2015-03-30,2015-03-23,381277,2015-03-17,4,152,2.33,149.67,60248997,2015-03-17,2015,1,3,12,OEM,SS121214B,FEDEX,3,6,ONTIME,538956,REGULAR,FEDEX Intl Economy,264284-381277
BOEING COMMERCIAL_DU,1369,BOEING,TRADE,CIVIL,6.80001E+11,30903852,CARTRIDGE,P,FIR,01F,PLNR01,264286,1,0,2015-01-30,2015-05-27,2015-06-03,2015-06-10,2015-06-03,385853,2015-05-29,20,8490,3918.77,4571.23,60251938,2015-05-29,2015,2,5,22,SPA,CONTRACT,632494000000,5,5,ONTIME,538957,REGULAR,FEDEX P-1,264286-385853
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101552,31576515-3,PLATE-IDENTIFICATION,PH,FIR,01F,PLNR01,264287,1,0,2015-01-30,2015-03-04,2015-03-11,2015-03-16,2015-03-11,381363,2015-03-09,4,708.28,23.74,684.54,60248721,2015-03-09,2015,1,3,11,SPA,,SW 381129,3,2,ONTIME,538958,REGULAR,FEDEX Std Overnight,264287-381363
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101552,53100578-2,SHIM,P,FIR,01F,PLNR01,264287,2,0,2015-01-30,2015-03-02,2015-03-09,2015-03-12,2015-03-09,381135,2015-03-04,30,717.6,11.94,705.66,60248605,2015-03-04,2015,1,3,10,SPA,,613757000000,3,5,ONTIME,538959,REGULAR,FEDEX Std Overnight,264287-381135
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101553,1106198-03,BRACKET,SPARES,COM,05C,PLNR07,264288,622,0,2015-01-30,2015-03-06,2015-03-13,2015-03-18,2015-03-13,380881,2015-03-02,20,3832.4,204.4,3628,60248514,2015-03-02,2015,1,3,10,SPA,,customer p/u,3,11,ONTIME,538960,REGULAR,Customer Pickup,264288-380881
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,K101553,1101680-05,MOLDED CROTCH STRAP,FG,COM,05C,PLNR07,264288,623,0,2015-01-30,2015-03-12,2015-03-19,2015-03-24,2015-03-19,381511,2015-03-10,1,217.09,64.89,152.2,60248742,2015-03-10,2015,1,3,11,SPA,,customer p/u,3,9,ONTIME,538961,REGULAR,Customer Pickup,264288-381511
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101553,52300019-1,CODE41 RUPTURE DISC ASSY,SA,FIR,01X,PLNR03,264289,1,0,2015-01-30,2015-02-26,2015-03-05,2015-03-16,2015-03-11,380961,2015-03-04,10,2743.8,407.94,2335.86,60248604,2015-03-04,2015,1,3,10,SPA,,customer p/u on 3/3,3,1,ONTIME,538962,REGULAR,Customer Pickup,264289-380961
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101553,18240912-1,GAUGE TEMP COORDINATED,SA,FIR,01G,PLNR02,264289,620,0,2015-01-30,2015-03-04,2015-03-11,2015-03-16,2015-03-11,380636,2015-03-10,5,3100.65,1337.48,1763.17,60248759,2015-03-10,2015,1,3,11,SPA,,CUSTOMER P/U,3,1,ONTIME,538963,REGULAR,Customer Pickup,264289-380636
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101553,18301905-1,"GAUGE, 0-100 PSI",SA,FIR,01G,PLNR02,264289,624,0,2015-01-30,2015-03-25,2015-04-01,2015-04-06,2015-04-01,381754,2015-03-31,1,770.68,213.83,556.85,60249585,2015-03-31,2015,2,4,14,SPA,,CUSTOMER P/U,4,1,ONTIME,538964,REGULAR,Customer Pickup,264289-381754
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101553,31576515-3,PLATE-IDENTIFICATION,PH,FIR,01F,PLNR01,264289,625,0,2015-01-30,2015-03-17,2015-03-24,2015-03-27,2015-03-24,381364,2015-03-06,4,708.28,24.46,683.82,60248668,2015-03-06,2015,1,3,10,SPA,,CUSTOMER PICKUP,3,18,ONTIME,538965,REGULAR,Customer Pickup,264289-381364
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101553,31576515-3,PLATE-IDENTIFICATION,PH,FIR,01F,PLNR01,264289,626,0,2015-01-30,2015-04-08,2015-04-15,2015-04-20,2015-04-15,381364,2015-03-06,4,708.28,24.46,683.82,60248668,2015-03-06,2015,1,3,10,SPA,,CUSTOMER PICKUP,3,40,ONTIME,538966,REGULAR,Customer Pickup,264289-381364
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,K101554,53100578-2,SHIM,P,FIR,01F,PLNR01,264290,1,0,2015-01-30,2015-03-17,2015-03-24,2015-03-27,2015-03-24,381136,2015-03-06,30,717.6,11.94,705.66,60248667,2015-03-06,2015,1,3,10,SPA,,CUSTOMER PICKUP,3,18,ONTIME,538967,REGULAR,Customer Pickup,264290-381136
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P128914,1101048-04,ROTARY BUCKLE ASSY,SPARES,COM,05C,PLNR07,264291,2,0,2015-01-30,2015-04-09,2015-04-16,2015-04-21,2015-04-16,383019,2015-04-08,1,561.19,232.4,328.79,60249821,2015-04-08,2015,2,4,15,SPA,,CUSTOMER P/U,4,8,ONTIME,538969,REGULAR,Customer Pickup,264291-383019
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P128914,1111005-01,"LAP BELT ASSY, ROT BUCKLE",FG,COM,05C,PLNR07,264291,10,0,2015-01-30,2015-03-23,2015-03-30,2015-04-02,2015-03-30,381926,2015-03-18,2,1953.72,741.01,1212.71,60249019,2015-03-18,2015,1,3,12,SPA,,CUSTOMER P/U,3,12,ONTIME,538970,REGULAR,FEDEX Std Overnight,264291-381926
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P128914,1111572-75-001,LAP BELT ASSY (CROTCH FIXED),SPARES,COM,05C,PLNR07,264291,15,0,2015-01-30,2015-04-14,2015-04-21,2015-04-24,2015-04-21,383144,2015-04-10,1,863.47,182.5,680.97,60249902,2015-04-10,2015,2,4,15,SPA,,CUSTOMER P/U,4,11,ONTIME,538971,REGULAR,Customer Pickup,264291-383144
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P128914,0501806-17,BEARING LINER,P,CTL,06C,PLNR06,264292,11,0,2015-01-30,2015-02-17,2015-05-05,2015-04-17,2015-05-20,380000,2015-02-06,6,802.74,318.45,484.29,60247675,2015-02-06,2015,1,2,6,SPA,,CUSTOMER P/U,2,88,ONTIME,538972,REGULAR,Customer Pickup,264292-380000
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P128914,0501806-17,BEARING LINER,P,CTL,06C,PLNR06,264292,11,0,2015-01-30,2015-02-17,2015-05-05,2015-04-17,2015-05-20,384604,2015-05-05,2,267.58,562.3,-294.72,60250952,2015-05-05,2015,2,5,19,SPA,,CUSTOMER PICKUP,5,0,ONTIME,538972,REGULAR,Customer Pickup,264292-384604
PAC SCI YL-MIAMI,2382,PAC SCI,INTERCO,CIVIL,P128914,0511280-1,PINION <(C5B),FA,CTL,06C,PLNR06,264292,13,0,2015-01-30,2015-02-27,2015-03-06,2015-03-13,2015-02-24,381291,2015-03-06,1,408.85,201.75,207.1,60248638,2015-03-06,2015,1,3,10,SPA,,CUSTOMER PICKUP,3,0,ONTIME,538973,REGULAR,Customer Pickup,264292-381291
PAC SCI HTL-MIAMI,1816,PAC SCI,INTERCO,CIVIL,P128914,94472000,(VM) NUT-ELASTIC STOP-10-32,P,FIR,01X,PLNR03,264293,4,0,2015-01-30,2015-03-03,2015-03-10,2015-03-13,2015-03-10,380596,2015-02-24,15,346.65,1.49,345.16,60248230,2015-02-24,2015,1,2,9,SPA,,customer p/u 2/23,2,14,ONTIME,538975,REGULAR,Customer Pickup,264293-380596
